Image_URL,Player,Team,Rarity,Subset
https://topps-nft-assets-production.s3.amazonaws.com/da74ee55-08cd-4a87-98ec-d6ef8f72ed0d/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_13_CLE-Daniel-Johnson_Epic_Red_Preview_O.jpg,Daniel Johnson,Cleveland Indians,Epic,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/e67a95a5-c43f-4322-8b6c-efb3ee9b1b61/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_13_CLE-Daniel-Johnson_Rare_White_Preview_O.jpg,Daniel Johnson,Cleveland Indians,Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/ec6fd2f6-a0b7-4239-aaec-626fda161316/Collectibles/Silver_Gold_Signings/MLB_Inception-2021-NFTs_Silver-Signings-Facsimile-Signature_08_CLE-Daniel-Johnson_Super-Rare_Silver_Preview_O.jpg,Daniel Johnson,Cleveland Indians,Super Rare,Silver Signings Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/82212a1f-3d69-4122-a1ba-18c65881b23a/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_20_CLE-Francisco-Lindor_Legendary_Black_Preview_O.jpg,Francisco Lindor,Cleveland Indians,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/52652e6a-b2f3-4ef5-9c84-1f9b13bf4570/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_20_CLE-Francisco-Lindor_Uncommon_Blue_Preview_O.jpg,Francisco Lindor,Cleveland Indians,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/3dfc6935-af85-4e35-96ba-fd173d000e22/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_20_CLE-Francisco-Lindor_Rare_Red_Preview_O.jpg,Francisco Lindor,Cleveland Indians,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/a8fa9489-b242-4a7f-9bd6-08f2900bb9ab/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_20_CLE-Francisco-Lindor_Common_White_Preview_O.jpg,Francisco Lindor,Cleveland Indians,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/6e805196-6a7a-4f44-abef-63db15a885e9/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_21_CLE-Shane-Bieber_Legendary_Black_Preview_O.jpg,Shane Bieber,Cleveland Indians,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/4b9f0f57-40f6-49d0-ad57-d2a891888294/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_21_CLE-Shane-Bieber_Uncommon_Blue_Preview_O.jpg,Shane Bieber,Cleveland Indians,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/f662ef2f-5110-4d9d-84a5-27fe02d2722d/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_21_CLE-Shane-Bieber_Rare_Red_Preview_O.jpg,Shane Bieber,Cleveland Indians,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/0b5b2dc3-467e-496b-89fd-2d0a34964d06/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_21_CLE-Shane-Bieber_Common_White_Preview_O.jpg,Shane Bieber,Cleveland Indians,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/b3117477-b7d5-4a9d-8dba-99b59a6b4585/Collectibles/Silver_Gold_Signings/MLB_Inception-2021-NFTs_Gold-Signings-Facsimile-Signature_09_CLE-Triston-McKenzie_Epic_Gold_Preview_O.jpg,Triston McKenzie,Cleveland Indians,Epic,Gold Signings Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/95b7bb79-2691-46c8-a403-883f0561833a/Collectibles/Silver_Gold_Signings/MLB_Inception-2021-NFTs_Silver-Signings-Facsimile-Signature_09_CLE-Triston-McKenzie_Super-Rare_Silver_Preview_O.jpg,Triston McKenzie,Cleveland Indians,Super Rare,Silver Signings Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/34826f10-1d56-4728-9e42-0e3025a48915/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_14_COL-Ashton-Goudeau_Legendary_Black_Preview_O.jpg,Ashton Goudeau,Colorado Rockies,Legendary,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/ba969ec5-6489-45b6-9d73-0544e7715453/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_14_COL-Ashton-Goudeau_Super-Rare_Blue_Preview_O.jpg,Ashton Goudeau,Colorado Rockies,Super Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/1f24e6a6-625c-410d-8df2-ed8695f65523/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_14_COL-Ashton-Goudeau_Epic_Red_Preview_O.jpg,Ashton Goudeau,Colorado Rockies,Epic,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/c3c65e95-11c9-4e5b-931b-a5336c1475b0/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_14_COL-Ashton-Goudeau_Rare_White_Preview_O.jpg,Ashton Goudeau,Colorado Rockies,Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/c8ecdba6-fea7-4dc4-ae64-907c2ff0d9cb/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_22_COL-Charlie-Blackmon_Legendary_Black_Preview_O.jpg,Charlie Blackmon,Colorado Rockies,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/c568ce06-b285-4690-abca-e1d9813065dd/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_22_COL-Charlie-Blackmon_Uncommon_Blue_Preview_O.jpg,Charlie Blackmon,Colorado Rockies,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/8c6c54b4-ba38-44bf-a9b3-83332576097c/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_22_COL-Charlie-Blackmon_Rare_Red_Preview_O.jpg,Charlie Blackmon,Colorado Rockies,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/803aebf7-f3dd-461d-839e-4b79273f9ac7/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_22_COL-Charlie-Blackmon_Common_White_Preview_O.jpg,Charlie Blackmon,Colorado Rockies,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/91f151b1-79ca-4b6b-90d3-0b159d4fd88a/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_23_COL-Nolan-Arenado_Legendary_Black_Preview_O.jpg,Nolan Arenado,Colorado Rockies,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/d045d2b9-9b7c-49b0-8cc9-ac5e8c3346a5/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_23_COL-Nolan-Arenado_Uncommon_Blue_Preview_O.jpg,Nolan Arenado,Colorado Rockies,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/3a660c00-6518-44f2-89c0-b2ff53a2a2f9/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_23_COL-Nolan-Arenado_Rare_Red_Preview_O.jpg,Nolan Arenado,Colorado Rockies,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/ce84f956-3ce2-4f7c-8756-db672b6e06d9/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_23_COL-Nolan-Arenado_Common_White_Preview_O.jpg,Nolan Arenado,Colorado Rockies,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/5491e4ee-ca70-437d-893c-06e7a8058530/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_24_COL-Trevor-Story_Legendary_Black_Preview_O.jpg,Trevor Story,Colorado Rockies,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/122f9683-99a2-4d34-a99f-8e63b85c8860/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_24_COL-Trevor-Story_Uncommon_Blue_Preview_O.jpg,Trevor Story,Colorado Rockies,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/5692c190-7b19-4b9d-862b-1a7b8584ff87/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_24_COL-Trevor-Story_Rare_Red_Preview_O.jpg,Trevor Story,Colorado Rockies,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/e35554dc-0b37-42cf-a45c-cac70ffca16d/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_24_COL-Trevor-Story_Common_White_Preview_O.jpg,Trevor Story,Colorado Rockies,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/9e597887-7cba-4df3-a8e3-eac9de2b9221/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_22_DET-Beau-Burrows_Legendary_Black_Preview_O.jpg,Beau Burrows,Detroit Tigers,Legendary,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/33cd8f95-58ec-4d1a-aa3f-2966f5363a3f/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_22_DET-Beau-Burrows_Super-Rare_Blue_Preview_O.jpg,Beau Burrows,Detroit Tigers,Super Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/06fcc03e-5e62-45c1-a0e3-c3cd11831327/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_22_DET-Beau-Burrows_Epic_Red_Preview_O.jpg,Beau Burrows,Detroit Tigers,Epic,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/77ddbd0f-2946-4f44-930a-471091e9d91c/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_22_DET-Beau-Burrows_Rare_White_Preview_O.jpg,Beau Burrows,Detroit Tigers,Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/934f4b31-7a1e-491d-944f-738ac2e425f4/Collectibles/Silver_Gold_Signings/MLB_Inception-2021-NFTs_Gold-Signings-Facsimile-Signature_13_DET-Bryan-Garcia_Epic_Gold_Preview_O.jpg,Bryan Garcia,Detroit Tigers,Epic,Gold Signings Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/6c41ab22-7192-40e1-8a97-007a4eddce1e/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_23_DET-Bryan-Garcia_Legendary_Black_Preview_O.jpg,Bryan Garcia,Detroit Tigers,Legendary,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/cccf53fc-e590-4141-a97a-7a47dda707f5/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_23_DET-Bryan-Garcia_Super-Rare_Blue_Preview_O.jpg,Bryan Garcia,Detroit Tigers,Super Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/23441791-aee4-45ba-8228-8138325fa3ce/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_23_DET-Bryan-Garcia_Epic_Red_Preview_O.jpg,Bryan Garcia,Detroit Tigers,Epic,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/b6a7b482-b01e-4cc9-8e87-42f1e9c30c8c/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_23_DET-Bryan-Garcia_Rare_White_Preview_O.jpg,Bryan Garcia,Detroit Tigers,Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/a6f627d7-4de0-4fa8-9c80-ea8fdb8bcab2/Collectibles/Silver_Gold_Signings/MLB_Inception-2021-NFTs_Silver-Signings-Facsimile-Signature_13_DET-Bryan-Garcia_Super-Rare_Silver_Preview_O.jpg,Bryan Garcia,Detroit Tigers,Super Rare,Silver Signings Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/da3a1b3c-874f-4dce-86ce-8f0f2f1667d1/Collectibles/Letter_Booklet/MLB_Inception-2021-NFTs_Facsimile-Signature-Letter-Booklet_06_DET-Casey-Mize_Legendary_Team-Color_Preview_O.jpg,Casey Mize,Detroit Tigers,Legendary,Facsimile Signature Letter Booklet
https://topps-nft-assets-production.s3.amazonaws.com/c65cdec4-f8b8-4264-8bcd-8663a6b00112/Collectibles/Silver_Gold_Signings/MLB_Inception-2021-NFTs_Gold-Signings-Facsimile-Signature_14_DET-Casey-Mize_Epic_Gold_Preview_O.jpg,Casey Mize,Detroit Tigers,Epic,Gold Signings Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/7058d2b0-cc03-4ee8-8ee9-2ae910a62c43/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_30_DET-Casey-Mize_Legendary_Black_Preview_O.jpg,Casey Mize,Detroit Tigers,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/fa7f951e-367e-4454-856c-0c7a09672cef/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_30_DET-Casey-Mize_Uncommon_Blue_Preview_O.jpg,Casey Mize,Detroit Tigers,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/7a367b41-0f5c-4b2c-a46f-44db42e3b9f6/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_30_DET-Casey-Mize_Rare_Red_Preview_O.jpg,Casey Mize,Detroit Tigers,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/04270703-ec37-4a08-96f0-15d892e7dc2b/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_30_DET-Casey-Mize_Common_White_Preview_O.jpg,Casey Mize,Detroit Tigers,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/8e0c0bca-bb40-46c8-9505-5391af7abf2c/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_24_DET-Casey-Mize_Legendary_Black_Preview_O.jpg,Casey Mize,Detroit Tigers,Legendary,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/680ae752-bb93-478b-a9f1-8024a8bbdc48/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_24_DET-Casey-Mize_Super-Rare_Blue_Preview_O.jpg,Casey Mize,Detroit Tigers,Super Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/c2986f8f-7b8e-4275-a299-cc4e3830e975/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_24_DET-Casey-Mize_Epic_Red_Preview_O.jpg,Casey Mize,Detroit Tigers,Epic,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/c3f4ff7e-5a7c-49ad-be27-86ea560f18af/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_24_DET-Casey-Mize_Rare_White_Preview_O.jpg,Casey Mize,Detroit Tigers,Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/2a627663-85cb-479c-8c84-579aac1a27ec/Collectibles/Silver_Gold_Signings/MLB_Inception-2021-NFTs_Silver-Signings-Facsimile-Signature_14_DET-Casey-Mize_Super-Rare_Silver_Preview_O.jpg,Casey Mize,Detroit Tigers,Super Rare,Silver Signings Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/e1b76968-1db6-4251-a894-6c0c40c59573/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_31_DET-Miguel-Cabrera_Legendary_Black_Preview_O.jpg,Miguel Cabrera,Detroit Tigers,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/742b0e2d-1590-4e8c-bbd5-284ca3b667e7/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_31_DET-Miguel-Cabrera_Uncommon_Blue_Preview_O.jpg,Miguel Cabrera,Detroit Tigers,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/7b223f52-0c4b-446e-bc62-df1122f46ce2/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_31_DET-Miguel-Cabrera_Rare_Red_Preview_O.jpg,Miguel Cabrera,Detroit Tigers,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/40a104b8-c52f-46e4-8579-14a041782d58/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_31_DET-Miguel-Cabrera_Common_White_Preview_O.jpg,Miguel Cabrera,Detroit Tigers,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/ff6ed094-b8af-485b-8b13-c80f0e121ede/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_25_DET-Rony-Garcia_Legendary_Black_Preview_O.jpg,Rony Garcia,Detroit Tigers,Legendary,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/c2d66315-30b7-458b-8491-36605eb524f0/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_25_DET-Rony-Garcia_Super-Rare_Blue_Preview_O.jpg,Rony Garcia,Detroit Tigers,Super Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/c255ffc4-e4a5-44ab-bb8d-b73b140c944a/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_25_DET-Rony-Garcia_Epic_Red_Preview_O.jpg,Rony Garcia,Detroit Tigers,Epic,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/25a351d0-15d6-4149-aad8-ead8a60cd577/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_25_DET-Rony-Garcia_Rare_White_Preview_O.jpg,Rony Garcia,Detroit Tigers,Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/7c076b62-6cf8-4aee-a83d-e53f249a5ff3/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_32_DET-Tarik-Skubal_Legendary_Black_Preview_O.jpg,Tarik Skubal,Detroit Tigers,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/e3739134-8c15-46a4-b5b7-bde3c378b3f7/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_32_DET-Tarik-Skubal_Uncommon_Blue_Preview_O.jpg,Tarik Skubal,Detroit Tigers,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/dfc262f8-3700-4f8d-9212-0c74e6d4e850/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_32_DET-Tarik-Skubal_Rare_Red_Preview_O.jpg,Tarik Skubal,Detroit Tigers,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/4cda12b5-9fbd-474b-9913-2a2d217d3d50/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_32_DET-Tarik-Skubal_Common_White_Preview_O.jpg,Tarik Skubal,Detroit Tigers,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/f0fc5564-1f72-4bdd-b93b-c5bf8d4151bf/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_26_DET-Tarik-Skubal_Legendary_Black_Preview_O.jpg,Tarik Skubal,Detroit Tigers,Legendary,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/ae245b8f-702c-4b58-ae19-27b4516a3911/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_26_DET-Tarik-Skubal_Super-Rare_Blue_Preview_O.jpg,Tarik Skubal,Detroit Tigers,Super Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/8135f0d7-6cca-473e-a2b4-6272f9de9e28/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_26_DET-Tarik-Skubal_Epic_Red_Preview_O.jpg,Tarik Skubal,Detroit Tigers,Epic,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/6a859493-fef2-4cc0-b922-2af8bdb0514d/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_26_DET-Tarik-Skubal_Rare_White_Preview_O.jpg,Tarik Skubal,Detroit Tigers,Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/cb5e6917-b483-4a56-af00-c80d47d93bac/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_33_HOU-Alex-Bregman_Legendary_Black_Preview_O.jpg,Alex Bregman,Houston Astros,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/36192cae-8935-4092-afa7-3024747a31ea/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_33_HOU-Alex-Bregman_Uncommon_Blue_Preview_O.jpg,Alex Bregman,Houston Astros,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/cc8c0f54-45eb-4495-bff1-56f7441ee04a/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_33_HOU-Alex-Bregman_Rare_Red_Preview_O.jpg,Alex Bregman,Houston Astros,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/246aa703-9660-40e1-9fd1-78d642a25040/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_33_HOU-Alex-Bregman_Common_White_Preview_O.jpg,Alex Bregman,Houston Astros,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/9e2a3b15-a0b5-4929-bb2e-8bdab597f15a/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_27_HOU-Blake-Taylor_Legendary_Black_Preview_O.jpg,Blake Taylor,Houston Astros,Legendary,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/89f430d6-79c9-444d-8ea4-2505e6d48374/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_27_HOU-Blake-Taylor_Super-Rare_Blue_Preview_O.jpg,Blake Taylor,Houston Astros,Super Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/3bbb9252-e4da-4c98-a8eb-4bc639e60c98/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_27_HOU-Blake-Taylor_Epic_Red_Preview_O.jpg,Blake Taylor,Houston Astros,Epic,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/ddcc977c-4c39-497f-af56-837f5a013281/Collectibles/Rookie_and_Future_Phenoms_Facsimile_Signature/MLB_Inception-2021-NFTs_Rookie-and-Future-Phenoms-Facsimile-Signature_27_HOU-Blake-Taylor_Rare_White_Preview_O.jpg,Blake Taylor,Houston Astros,Rare,Rookie and Future Phenoms Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/f905e5a5-85bc-42bf-b1b0-622480f69fc4/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_34_HOU-Carlos-Correa_Legendary_Black_Preview_O.jpg,Carlos Correa,Houston Astros,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/bbe5122b-af73-42df-a57d-79fe3d1beec8/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_34_HOU-Carlos-Correa_Uncommon_Blue_Preview_O.jpg,Carlos Correa,Houston Astros,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/2a97d6fc-6a9d-47a9-bc4a-93f3b711a4b8/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_34_HOU-Carlos-Correa_Rare_Red_Preview_O.jpg,Carlos Correa,Houston Astros,Rare,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/14a478d8-6b5b-4f79-908a-89204fa924cf/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_34_HOU-Carlos-Correa_Common_White_Preview_O.jpg,Carlos Correa,Houston Astros,Common,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/a7b6a44e-a64b-431b-ae21-1cf32a624d04/Collectibles/Silver_Gold_Signings/MLB_Inception-2021-NFTs_Gold-Signings-Facsimile-Signature_15_HOU-Cristian-Javier_Epic_Gold_Preview_O.jpg,Cristian Javier,Houston Astros,Epic,Gold Signings Facsimile Signature
https://topps-nft-assets-production.s3.amazonaws.com/5c7b8cb5-7ea6-437e-ab66-109bcef9b9b3/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_35_HOU-Cristian-Javier_Legendary_Black_Preview_O.jpg,Cristian Javier,Houston Astros,Legendary,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/1c226f25-359c-4e02-8e05-78ec45002266/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_35_HOU-Cristian-Javier_Uncommon_Blue_Preview_O.jpg,Cristian Javier,Houston Astros,Uncommon,Inception Base
https://topps-nft-assets-production.s3.amazonaws.com/9567f757-9a3d-4855-9a38-0ec8bcef9ec2/Collectibles/Inception_Base/MLB_Inception-2021-NFTs_Inception-Base_35_HOU-Cristian-Javier_Rare_Red_Preview_O.jpg,Cristian Javier,Houston Astros,Rare,Inception Base
